,Resident_ID,Household_ID,CE_ID,First_Name,Middle_Name,Last_Name,Country_Of_Birth,Country_Of_Birth_UK,Sex,Marital_Status,Marital_Status_CCS,Residence_Type,Ethnic Group (five category),Ethnicity: Tick Box,Alternative_Address_Type,Alternative_Address_Indicator,Alternative_Address,Alternative_Address_Postcode,Alternative_Address_Country,Alternative_Address_OA,Alternative_Address_UPRN,1_Year_Ago_Address_Type,1_Year_Ago_Address,1_Year_Ago_Address_Postcode,1_Year_Ago_Address_Country,1_Year_Ago_Address_OA,1_Year_Ago_Address_UPRN,Workplace_Type,Workplace_Address,Workplace_Address_Postcode,Workplace_Address_Country,Workplace_Address_UPRN,Activity Last Week,In_Full_Time_Education,Is_HH_Term_Time_Address,Armed Forces Indicator,SIC,SOC,Census Return Method,Resident_Day_Of_Birth,Resident_Month_Of_Birth,Resident_Year_Of_Birth,Resident_Age,full_DOB,Household_IDhouse,Household_Address,Household_Address_Postcode,Household_OA,Household_UPRN,Accomodation_Type,Number_Of_Usual_Residents,Ownership_Type,From_Dummy,Any_Relationships_CCS
1738,6185995715383493429,,7.558019194435371e+16,Helen,Mark,Martin,858,1,-7,8,9,2,3,14,11100101,1,"8 Grace fords, Sharpberg",GL2 5NF,682,E00165518,518094827423,2,"251 Reynolds neck, Lake Tracey",CF2A 5ZF,931,E00170122,792598511308,1,"Studio 72
Hughes courts, Bellfurt",W37 0GU,973,659090184833,7,2,-7,2,150,2211,4,3,7,1935,84,03071935,,,,,,,,,,
1739,8286554647622096716,,7.558019194435371e+16,Matthew,Dominic,Fitzgerald,158,-7,-9,3,-7,2,3,11,11101110,-9,"Studio 59
Holly ridge, New Lynda",NG6 8YH,373,E00135584,968050252885,5,"Flat 98h
Janet loaf, Port Mohammadside",W2K 9EP,422,E00165384,334257060103,3,"Studio 41
May forest, South Allan",B43 2AD,260,635186293703,5,-7,-7,2,4950,1254,3,26,6,1986,33,26061986,,,,,,,,,,
1740,4911975233755365679,,7.558019194435371e+16,Denis,Laura,Dean,989,2,1,10,5,2,2,-9,00011001,-9,"87 Maria village, Geoffreyville",W9E 1GY,682,E00165493,548047177551,2,"Studio 67e
Janet haven, New Joan",N5E 0HL,662,E00135613,509054235892,-9,"Studio 76l
Fox springs, Marionfort",G4 8WQ,591,641524139228,6,-7,-7,1,4520,2121,4,3,6,1910,109,03061910,,,,,,,,,,
1741,9952432646516701637,,7.558019194435371e+16,Marie,-9,Phillips,248,-7,1,17,9,2,-9,11,00111011,1,"269 Mohamed prairie, Parsonsmouth",M63 7WW,388,E00119896,129503420018,1,"Studio 09
Evans trail, South Brian",L79 8XS,31,E00165613,894997549647,2,"Flat 91c
Long circle, South Charlene",DL88 7YP,212,457907603129,6,-9,2,-8,3290,9241,2,28,4,1969,50,28041969,,,,,,,,,,
1742,2615019218748948469,,7.558019194435371e+16,Josephine,Catherine,Cooke,140,-7,2,14,2,2,5,13,01010000,-7,"Studio 2
Scott station, Martinhaven",WS3E 0ZX,166,E00153677,677266430285,4,"Flat 25T
Pearce terrace, Port Garethton",G5 4RB,504,E00165516,130818971596,3,"Flat 8
Moore court, Reeceborough",SL5 5FP,52,97001299861,4,-9,1,1,7200,8132,2,14,10,1974,45,14101974,,,,,,,,,,
1743,7230552062161630983,,7.558019194435371e+16,Abdul,Cheryl,Fletcher,834,-9,-9,1,5,2,4,-9,10100111,2,"Studio 31
Joyce field, West Carol",B7 1LG,116,E00119785,52399501455,1,"Studio 2
Chambers village, West Roy",M7J 7BT,982,E00173924,517004510032,-9,"862 Smith loaf, West Anthonyburgh",PR1X 1BS,585,441883725988,5,2,2,2,6100,1225,1,10,11,1967,52,10111967,,,,,,,,,,
1744,4549767057286259519,,7.558019194435371e+16,Kate,Michael,Campbell,398,-7,-7,8,9,2,3,8,00000100,-7,"75 Kelly square, Lake Shirley",L4W 9JD,36,E00037299,192940703077,1,"849 Raymond spur, South Alexander",LA6 3YN,583,E00120077,916033116284,-9,"Flat 6
Edwards rue, Woodshire",SN3 7YE,136,577319895028,7,1,-9,1,3220,8126,4,20,4,1928,91,20041928,,,,,,,,,,
1745,2147183239929249506,,7.558019194435371e+16,Joshua,-9,Hudson,214,-7,1,3,2,2,3,12,10110011,3,"Studio 98
Howard divide, West Kathrynborough",M0G 4RF,112,E00119906,464821352575,-9,"9 Amelia walk, South Charles",S28 0RN,740,E00152540,181091685164,2,"24 Graham common, Greenberg",OX9 8NT,248,414649771386,1,1,2,1,1040,1136,3,12,4,2009,10,12042009,,,,,,,,,,
1746,9056722635759107017,,7.558019194435371e+16,Marian,Justin,Page,558,2,-9,14,7,2,3,16,01100111,1,"6 Murray bridge, North Nicole",AB5V 5XW,36,E00119795,943563455586,3,"3 Davies forest, New Garystad",WS99 1UE,686,E00037140,310576207912,1,"Flat 3
Roy shore, Harrisonmouth",G13 4PL,36,407260389083,6,-9,-7,1,5910,5212,2,18,9,1955,64,18091955,,,,,,,,,,
1747,3052362913182262208,,7.558019194435371e+16,Kieran,-9,Iqbal,426,2,-9,-9,-7,2,4,2,00001101,2,"Flat 81
Nigel islands, Dennismouth",HP6 5JZ,340,E00165471,745073672152,1,"07 Tracey cliffs, Marymouth",W3K 6RT,116,E00135712,799189022852,1,"Flat 49
Wendy field, North Pauline",B5 2WA,72,579154882610,3,1,-9,1,1710,4114,1,20,5,1971,48,20051971,,,,,,,,,,
1748,7137265821070137890,,7.558019194435371e+16,Melissa,Lynn,Lee,226,1,2,-9,3,2,1,2,10101000,-9,"292 Amelia place, Katherineville",BR73 7UD,332,E00120062,383942455206,-9,"936 Vanessa causeway, North Alisonmouth",SS7 4YY,862,E00142022,205826336186,2,"17 Eric crest, Lake Allan",S4 8ZH,422,172260281769,6,-7,1,2,3510,3541,1,5,9,1925,94,05091925,,,,,,,,,,
1749,1884852104609068704,,7.558019194435371e+16,John,Lewis,Dennis,860,2,2,4,3,2,-9,8,11011010,2,"Flat 2
Edward junction, East Adrian",PO31 6FL,674,E00135415,652301148336,4,"49 Bethan place, Alanbury",L2 4AW,32,E00165351,307842909078,-7,"Flat 02
Richard ville, Hawkinsborough",M67 9QG,32,605873277265,3,2,3,3,8890,8114,1,8,5,1957,62,08051957,,,,,,,,,,
1750,3023391551478870704,,7.558019194435371e+16,Melanie,-9,Page,903,1,-7,4,3,2,4,1,10000101,-9,"Studio 8
Paula port, McDonaldside",S4U 0ZF,922,E00152620,219519976526,3,"23 Williams forges, Ashleighland",B0F 8SE,72,E00164552,788204962090,3,"Flat 26N
Gibbs court, Port June",M6 6JP,530,218451010083,2,-7,2,1,8890,4134,4,24,12,1923,96,24121923,,,,,,,,,,
1751,7888013733464264684,,7.558019194435371e+16,Justin,-9,Hurst,985,-9,2,9,6,2,4,5,10011001,2,"Flat 77
Nash squares, New Jonathanside",WD4 6WR,428,E00120111,253354005537,4,"880 Katie junctions, Dianeshire",HA2 3HS,300,E00152615,475462727400,-9,"Flat 93V
Charlie courts, Millstown",N15 6SF,100,538515515061,1,-9,-7,2,3240,1226,2,5,2,1940,79,05021940,,,,,,,,,,
1752,7738710663349889438,,7.558019194435371e+16,Jeremy,-9,Shaw,248,2,-7,4,-7,2,5,6,00000100,-9,"57 Frederick key, East Harriet",M8U 8EP,450,E00163952,914001936170,3,"Flat 81
Burton path, West Annette",L0 0AX,616,E00120159,881883590511,2,"Flat 03
Bird shores, South Sharonbury",N12 7NP,705,75923509020,2,2,1,-8,1030,2119,2,23,10,2004,15,23102004,,,,,,,,,,
1753,5267228475583053078,,7.558019194435371e+16,Stuart,-9,Brown,772,-7,2,15,6,2,1,6,01001100,1,"Flat 27
Thomas alley, New Kerryfort",W3 8GW,86,E00119900,814643857838,4,"Studio 61
Mary shoals, Graemeville",W39 1EJ,988,E00152513,786654522513,4,"317 Walton cove, Alibury",M8E 5RF,780,37525699590,7,-7,2,3,1060,8113,1,20,2,1918,101,20021918,,,,,,,,,,
1754,9442723824233843665,,7.558019194435371e+16,Nicole,Nicholas,Archer,50,1,2,2,6,2,3,17,10111000,3,"Flat 73
Cook wells, Joyceshire",ML01 9TH,834,E00135578,408774401093,-7,"793 Debra lock, Smithton",N2J 6JR,580,E00152675,869140599034,3,"Studio 90Z
Marian harbor, Wallismouth",CH9 1JX,752,575565552407,2,1,-7,1,100,6146,4,31,3,1971,48,31031971,,,,,,,,,,
1755,5938476861245125493,,7.558019194435371e+16,Mathew,-9,Ahmed,233,-9,-7,8,9,2,-9,-9,10111111,2,"Studio 3
Abbie trail, Marieberg",B76 2UY,598,E00119915,605537093908,1,"Studio 6
Wood plain, Pateltown",M8 6XJ,662,E00152532,590278289471,2,"Studio 63
Richards station, North Dianemouth",M8 6RN,84,142549432108,4,-9,-9,1,8422,2211,1,12,1,2006,13,12012006,,,,,,,,,,
1756,9490466030691174656,,7.558019194435371e+16,Dylan,Maurice,Walsh,951,-7,2,2,8,2,3,9,10010101,3,"724 Shaw bridge, North Terence",PH59 5YH,268,E00120134,19819403103,4,"Studio 6
Rachael hill, Edwardborough",HA9H 8TG,254,E00165341,993301003483,3,"60 Woodward ramp, Barryfort",E9U 8BS,702,657628176986,6,-7,-9,2,1050,1150,4,3,2,1952,67,03021952,,,,,,,,,,
1757,9809313720507875195,,7.558019194435371e+16,Conor,-9,White,832,1,-7,7,7,2,2,10,01110001,3,"65 Oliver inlet, South Samanthatown",L0 0EU,242,E00135491,756767974185,5,"240 Kim ways, Griffithsfort",SE1H 2LY,250,E00120124,526258253283,3,"13 Arnold lodge, East Paulaton",W4B 2YD,324,585576622401,3,2,3,2,2340,9112,3,24,7,2002,17,24072002,,,,,,,,,,
1758,9637891165672968200,,7.558019194435371e+16,Carol,Kerry,Bennett,268,2,2,6,-7,2,-9,19,11000011,-9,"Flat 2
Jacqueline ridges, Amberland",E3D 9PA,710,E00171439,134672858984,4,"Flat 97Q
Sutton islands, Port Samuelton",HA59 6UN,584,E00135746,869801715606,2,"Studio 1
Burns expressway, Francisborough",LN9 5FJ,584,905432012593,7,-9,2,1,2060,3132,4,24,9,1910,109,24091910,,,,,,,,,,
1759,2113650796935543213,,7.558019194435371e+16,Connor,William,Allan,414,2,-7,2,5,2,3,13,11100100,3,"36 Hopkins turnpike, Morleyville",CM40 4EF,242,E00152571,661147993178,4,"49 Morgan estate, Lake Dannyburgh",CV4W 4YY,410,E00135835,761802507956,3,"7 Carly green, Hopkinsbury",PH1 2LH,158,455268436807,6,-7,2,3,9800,2419,2,15,2,1940,79,15021940,,,,,,,,,,
1760,6366819868670319884,,7.558019194435371e+16,Georgia,-9,Carter,620,1,1,16,6,2,1,6,00000111,-7,"Studio 8
Sam radial, West Glenland",N3 1JZ,288,E00135757,589282158282,4,"87 Gail plains, West Melissaside",M3B 5JY,498,E00163860,54690647519,1,"54 Jarvis ridges, South Teresaside",CM37 4HG,136,635955233913,1,2,-7,3,1400,9235,4,21,4,2009,10,21042009,,,,,,,,,,
1761,4067944379583201363,,7.558019194435371e+16,Marie,Terence,Williams,912,-9,1,15,3,2,3,15,10100011,3,"41 French square, Dorothyside",L3 3LA,752,E00165519,198529311058,2,"7 Graham junctions, East Lisa",B9J 2NG,548,E00120015,448199720105,2,"Studio 5
Newton meadow, Rosemaryton",M8 6WW,262,448490706452,-9,2,2,3,6600,2129,4,19,6,1922,97,19061922,,,,,,,,,,
1762,6291734839088749341,,7.558019194435371e+16,Simon,Ashleigh,Baker,191,1,2,16,8,2,2,-9,10001001,-9,"Studio 7
Conor keys, Lake Adrianmouth",N9 7BL,470,E00135611,690919618095,5,"Flat 05
Michelle road, Davieschester",ZE95 4FH,533,E00120157,777609330137,3,"8 Claire ford, East Debraport",OX99 5UT,340,266891797554,3,1,-9,3,2930,7215,4,10,6,1918,101,10061918,,,,,,,,,,
1763,9754671685030573848,,7.558019194435371e+16,Helen,Julie,Dodd,418,-9,2,7,9,2,3,10,01110100,2,"Studio 6
Patel wall, East Adrian",BS63 8JF,926,E00152650,799820521526,1,"Flat 57G
June rue, Taylorton",DY8E 1UQ,414,E00164621,417037435158,-9,"91 Peter underpass, Port Anna",E4 8SF,987,969856087382,2,2,3,2,2550,3235,1,30,5,1907,112,30051907,,,,,,,,,,
1764,2114852155662397229,,7.558019194435371e+16,June,Harriet,Cooper,548,1,-9,-9,-9,2,1,4,10010110,3,"Flat 52f
Mohammed throughway, South Jadetown",HA4X 2JH,32,E00152615,908025250039,4,"2 Webb falls, Mellorshire",N19 5YS,450,E00135433,541356694009,1,"Flat 2
June point, Liamside",G56 7BG,982,759209290411,3,-9,2,-8,8412,4161,1,12,7,1917,102,12071917,,,,,,,,,,
1765,3176783237384694113,,7.558019194435371e+16,Christine,-9,Moss,454,-9,-9,7,5,2,2,4,11110011,-9,"Studio 75
Adam hill, Robertsmouth",E25 1LQ,921,E00165620,102726320399,-7,"14 John pine, Rossport",HD1N 3YP,818,E00164409,666183226260,2,"84 Clark streets, Smithbury",SW3E 0ZX,222,109757387032,5,1,3,1,4910,4162,3,17,12,1919,100,17121919,,,,,,,,,,
1766,1532167721191018091,,7.558019194435371e+16,Ashley,-9,Hill,585,-7,-9,12,-9,2,4,18,11111111,3,"Studio 64
Jessica harbor, Sinclairville",LE8A 7EX,136,E00170110,841288994435,1,"39 Porter wells, New Bernardside",BA6N 4SF,788,E00164521,18432842899,1,"824 Nelson tunnel, Petertown",L4 0HG,233,767746000302,5,2,2,1,2030,1150,1,23,11,1938,81,23111938,,,,,,,,,,
1767,1236353181409934353,,7.558019194435371e+16,Marcus,-9,Nicholson,288,-9,2,-9,-7,2,-9,3,10001010,2,"Studio 99
Young spur, Thompsonhaven",L3 0DP,250,E00164493,154293151538,3,"Flat 82
King shoals, Derekborough",YO67 7PL,428,E00164474,603867764000,-9,"6 Mohammad lock, West Dominicton",B7 6QT,124,500205736007,7,2,3,1,8520,9274,2,21,6,1965,54,21061965,,,,,,,,,,
1768,5112750619646776894,,7.558019194435371e+16,Lucy,-9,Brown,40,-7,2,9,6,2,-9,6,10111110,3,"23 Cooper lane, Darrenport",E4C 0DB,732,E00153425,350183769757,-9,"Flat 8
Anne overpass, Lake Denisville",G0 8JW,516,E00119832,353554756806,-9,"62 Arthur island, New Bradleybury",E6 1BA,702,344112451111,4,1,3,2,2740,1226,3,15,7,1962,57,15071962,,,,,,,,,,
1769,6050750759372234396,,7.558019194435371e+16,Clare,-9,Norman,760,2,1,16,7,2,5,12,01101101,1,"62 Kelly hills, Port Katy",BA4A 2PT,558,E00152527,271408024587,-9,"Studio 82t
Alexander locks, New Owenshire",LU4 0LJ,584,E00135829,535580416450,-7,"Studio 9
Paula plains, West Shaun",SN8 4NW,254,356915702741,5,1,-9,1,2790,2463,3,24,4,1960,59,24041960,,,,,,,,,,
1770,3658963806503623720,,7.558019194435371e+16,Sheila,-9,Cox,398,1,-9,4,8,2,3,7,10111011,-9,"Studio 8
Walker viaduct, Port Terry",L26 5PN,426,E00120168,57178222036,3,"5 Tom walks, Hayesfurt",W6G 8XR,51,E00164578,259956529450,3,"Flat 16q
Karen orchard, East Marcusfurt",LE3 6XN,50,34355580939,2,-9,3,3,1510,8143,4,14,6,1908,111,14061908,,,,,,,,,,
1771,1487804396767448630,,7.558019194435371e+16,Frederick,-9,Rees,983,2,-9,-9,2,2,4,18,01010000,1,"288 Justin prairie, New Amberbury",EN9 1EQ,376,E00152585,825913971342,5,"526 Cameron crescent, Mauriceburgh",SE97 8DA,776,E00120169,689892257501,-9,"Flat 88R
Hannah mission, New Derek",B3K 1FY,784,27440364730,6,-7,2,3,7320,7219,2,13,8,2014,5,13082014,,,,,,,,,,
1772,6720602237395648048,,7.558019194435371e+16,Sean,-9,Johnson,308,2,-9,2,5,2,1,11,11100111,3,"Flat 10
Ann haven, Murrayfurt",HD3 9FB,324,E00135485,206157017177,-9,"Studio 06r
King mountain, Smithbury",IG7A 6LH,716,E00169854,657476266191,-9,"Flat 95T
Singh plain, Lake Gerard",DE43 7DG,654,764821238907,2,1,1,1,5100,9231,1,26,11,1916,103,26111916,,,,,,,,,,
1773,6005568394809222662,,7.558019194435371e+16,Antony,-9,Bell,270,1,1,13,6,2,5,12,10111100,1,"164 Bradshaw fort, Johnsonshire",RG5 0EP,212,E00135767,652974524703,5,"Studio 2
Annette parkway, West Denisland",B9W 7GY,768,E00164410,587975961440,1,"0 Coleman neck, Ruthmouth",WR3 6LX,148,152430022266,4,1,1,3,1200,4135,3,7,1,1968,51,07011968,,,,,,,,,,
1774,3123313679151568465,,7.558019194435371e+16,Vincent,-9,Roberts,90,-9,-7,6,7,2,2,18,10101001,2,"Studio 17
Collins manor, Port Aimee",LU7 8BL,84,E00120118,628273488527,4,"Flat 83f
Terry glen, Lake Katiehaven",S7W 1FG,818,E00164594,38730782442,2,"0 Alexandra freeway, Port Annette",L0K 2AZ,178,248420639985,-9,2,1,1,8423,8125,2,20,4,1949,70,20041949,,,,,,,,,,
1775,7054178549088068589,,7.558019194435371e+16,Eric,Rosie,Khan,328,1,1,14,2,2,3,11,11010011,1,"Flat 54
Williams mill, Kirbyview",KA93 7WA,446,E00165516,869242083815,4,"2 Simon center, New Teresa",CR6H 7BQ,974,E00164468,250420981734,4,"Flat 0
Farrell pines, West Keithmouth",DY9 4ES,296,839569368051,-9,-7,1,1,160,6123,1,22,3,1942,77,22031942,,,,,,,,,,
1776,6826216492662317830,,9.600646542544725e+16,Jay,Lydia,Jones,170,-9,1,5,4,2,3,16,11101011,2,"294 James forest, Kellyberg",E7 9XH,705,E00170116,831026070690,5,"Studio 40
Smith track, North Robertburgh",DA2M 9UQ,642,E00037135,851961488478,2,"96 Bradley pike, Paulaville",N15 5BY,530,448214720821,5,-9,2,2,3240,2461,3,30,6,2001,18,30062001,,,,,,,,,,
1777,8822689812682741587,,9.600646542544725e+16,Amanda,-9,Fisher,901,1,1,-9,-9,2,3,5,00011101,-7,"9 Claire square, New Joseph",BH4E 3PU,674,E00135849,642826907976,3,"Flat 8
Bibi walks, Williamsstad",S1C 0FJ,162,E00037265,324151255821,3,"Studio 41
Morrison wall, Daviesview",S3J 5JZ,981,142151139894,4,-7,2,1,3200,2431,4,14,10,2013,6,14102013,,,,,,,,,,
1778,8096277076439038096,,9.600646542544725e+16,Leigh,Raymond,Bell,973,1,-9,-7,9,2,4,17,00110101,-9,"Flat 98
Joan isle, North Janetburgh",L0 8PY,344,E00152621,736965620433,-9,"Studio 08T
Hunter isle, West Stephenshire",B3 6XF,540,E00037391,991059754372,-7,"49 Griffiths locks, Ruthton",E2 8WW,903,170221718855,6,2,-9,2,2910,8117,3,2,3,1972,47,02031972,,,,,,,,,,
1779,3826736093488732489,,9.600646542544725e+16,Beth,-9,Martin,704,1,-7,6,2,2,1,19,10001010,-7,"Flat 68
Abbie landing, Port Harriet",EH5V 6AD,528,E00171592,492267807041,-7,"Studio 55
Daniel meadows, New Gillian",L9D 4QD,232,E00163857,997747075977,3,"Flat 7
Phillips road, Teresaland",LS6 2RR,76,231408423095,4,-9,3,-8,1090,7130,4,28,4,2019,0,28042019,,,,,,,,,,
1780,4119827345111829798,,9.600646542544725e+16,Joseph,Jenna,Miller,646,1,1,-9,-7,2,2,5,00110001,-9,"Studio 61m
Hyde land, New Heatherhaven",CB1 7JL,548,E00135496,36009883652,5,"73 Carly stravenue, Justinside",W0W 5RT,854,E00164607,258334311148,3,"Studio 9
Giles keys, Robinsonchester",E2 9RG,31,270890041731,5,2,2,3,8423,3412,3,2,11,1937,82,02111937,,,,,,,,,,
1781,5146718186274922163,,9.600646542544725e+16,Rita,-9,Foster,971,-7,-7,16,9,2,1,2,00110100,-9,"Studio 57
Wong turnpike, Edwardston",N75 5UG,51,E00037307,305280861128,2,"74 Teresa burgs, North Conor",W2S 7UY,72,E00135401,482574347738,3,"Studio 12
Barnett pass, Joshchester",L1 7XJ,764,303570949818,5,1,-7,2,8559,8213,2,5,11,1905,114,05111905,,,,,,,,,,
1782,1619655706572470882,,9.600646542544725e+16,Arthur,-9,Wright,364,-7,-7,10,6,2,3,18,01111010,-9,"Flat 72N
Yates prairie, Wilkinsontown",N66 8BX,68,E00165340,82266538792,-9,"Flat 1
Hammond shore, Matthewsmouth",B40 9ZL,404,E00171027,979480107868,1,"Flat 26
Wood plains, Thomasburgh",CM26 9AT,239,102513370097,4,-9,2,2,8560,2218,3,16,7,1966,53,16071966,,,,,,,,,,
1783,2848716399936313768,,9.600646542544725e+16,Lesley,Kenneth,Hancock,987,-9,1,11,3,2,1,17,01100100,-9,"547 Benjamin passage, West Grahamview",S87 7DL,414,E00165386,17864933336,-9,"8 Jake springs, Lake Kevin",L7D 1EA,260,E00141215,436436814546,-9,"584 Smith villages, Sianland",MK46 3EJ,191,677299414919,-9,-9,-9,-8,2340,7214,1,8,9,1943,76,08091943,,,,,,,,,,
1784,1928822180931015454,,9.600646542544725e+16,Janet,-9,Smith,583,1,-7,15,-7,2,4,8,01101111,1,"2 Burgess drives, North Graceland",B97 2GR,548,E00164109,474293943818,4,"Flat 53b
Lawrence shoal, Ireneport",S2 8GZ,992,E00135738,803666753420,4,"Studio 4
Morley greens, North Jemmashire",SA6B 1BE,140,219142633236,5,2,-9,3,3020,8127,3,20,11,2013,6,20112013,,,,,,,,,,
1785,1556679317525750214,,9.600646542544725e+16,Karen,-9,Ahmed,418,-9,1,10,-9,2,5,18,10000111,2,"374 Jones ranch, Port Kayleigh",CV8 8YA,414,E00119919,64374237437,5,"Flat 6
Glen stravenue, Thomsonberg",N4H 9NQ,524,E00135557,277874446898,-7,"Flat 02
Pugh extensions, Josephineside",E6 6YH,604,454684043012,7,-7,-7,1,9320,4215,3,4,1,1950,69,04011950,,,,,,,,,,
1786,1224004398527361877,,9.600646542544725e+16,Jake,-9,Freeman,8,2,-9,4,9,2,5,6,11100110,1,"Flat 77E
Cooper mountains, Brettmouth",B7 3WH,191,E00120006,379212445490,1,"05 Patel unions, Thomasport",L6W 3DQ,972,E00165514,299498107983,-9,"Flat 73
Gregory roads, North Carolynhaven",YO3 2YA,638,241266123320,7,2,1,2,4530,2213,3,8,5,1928,91,08051928,,,,,,,,,,
1787,5292657886632374362,,9.600646542544725e+16,Owen,-9,Taylor,300,-9,1,17,5,2,-9,13,00011011,2,"808 Lorraine dale, Victoriaborough",E9 8SN,951,E00135607,794592758414,5,"8 Armstrong heights, Leechester",TW56 8DL,124,E00135708,786757476504,4,"Studio 81
Jones summit, West Sheilaport",N16 1SR,578,882355510045,2,1,-7,-8,3010,4161,3,5,8,1950,69,05081950,,,,,,,,,,
1788,6367265821497024101,,9.600646542544725e+16,Stacey,Hayley,Riley,985,-7,2,-9,2,2,3,7,11100010,-9,"Flat 33
Ruth avenue, Hollyfurt",S64 3FP,982,E00142035,936831223262,4,"639 Wilson cliffs, Evansside",N35 2NU,300,E00120051,639705957986,-9,"Flat 9
Callum creek, Harrychester",TD56 1RH,533,165305189599,4,2,-7,1,5620,1259,4,2,11,1979,40,02111979,,,,,,,,,,
1789,9737898126211183805,,9.600646542544725e+16,Christian,Gemma,Williams,654,-7,1,-7,3,2,2,-9,00011011,1,"0 Simon fords, Clarkestad",G86 9EE,642,E00135719,187550755252,-7,"9 Richards pine, Ballstad",L2 7EE,410,E00135654,310386490920,2,"1 Greenwood field, Turnerton",BA6 5ZD,470,141540607675,3,2,1,1,9700,5215,4,24,3,1957,62,24031957,,,,,,,,,,
1790,8871179385551945851,,9.600646542544725e+16,Jacob,-9,Hardy,913,1,2,9,9,2,2,15,00000010,1,"72 Holly burg, Smithshire",DT9P 9WF,780,E00119837,903239216626,5,"Flat 21
Barry island, Morganberg",W1W 2QG,706,E00164584,821758364807,3,"Flat 4
Read ville, New Howard",L81 5SZ,704,867690382831,2,-9,3,-8,3510,4161,1,16,2,1945,74,16021945,,,,,,,,,,
1791,9853933508252155707,,9.600646542544725e+16,Joe,-9,Bates,580,-9,-7,13,3,2,2,6,01101011,3,"53 Elliott track, New Timothy",L9C 6DQ,10,E00037141,768505653890,-9,"95 Davies trafficway, Port Maryside",CV70 0PF,184,E00120096,425797443681,3,"Studio 8
Helen unions, New Rhys",L7 7QF,408,59762671271,6,-9,1,2,1710,4122,1,12,2,1973,46,12021973,,,,,,,,,,
1792,1647361656172215268,,9.600646542544725e+16,Sam,-9,Johnson,248,1,2,7,-7,2,1,13,01100010,-7,"591 Mary ramp, Allenview",AB67 6EQ,148,E00153537,615798020204,3,"Studio 02E
Craig manor, South Raymond",B9 8HS,989,E00120077,20320116512,2,"25 Megan spring, East Raymondbury",L8 2JL,254,212084109599,1,-7,1,1,5810,2221,3,11,9,1971,48,11091971,,,,,,,,,,
1793,2977119450570286390,,9.600646542544725e+16,Jill,-9,Tomlinson,840,-9,1,10,5,2,3,4,10101101,2,"757 Bruce alley, Samuelview",EN9Y 5YF,616,E00165404,613585258129,5,"Flat 66
Jenna loaf, East Danielmouth",B3 8EA,316,E00152563,339506778154,3,"Studio 57
Dennis estates, Watsonshire",LS73 0HQ,76,17790264842,3,-9,3,3,8531,4132,4,3,4,1955,64,03041955,,,,,,,,,,
1794,6319717970262609412,,9.600646542544725e+16,Jade,Lawrence,Peters,308,-7,2,8,1,2,3,4,00101001,-7,"Studio 15P
Clayton neck, Douglasmouth",S9 8HY,586,E00153684,906804495823,5,"6 Stephanie viaduct, Johnsonstad",CF4X 0SB,926,E00173918,210699521852,-7,"Flat 60
Wilson points, East Douglasport",TF4M 7UG,716,622120687120,4,2,-7,1,8551,3116,3,8,11,1956,63,08111956,,,,,,,,,,
1795,3745264365171770247,,9.600646542544725e+16,Glenn,-9,Pearce,28,-9,2,3,1,2,-9,14,01100110,3,"364 Diana river, Owenmouth",M1 6DB,951,E00173928,701033552076,3,"58 Owen burgs, West Alexandra",UB21 9AP,985,E00165348,447998357139,4,"Studio 3
Patterson lodge, Greenton",M0E 7SE,706,530873063912,1,1,1,2,8531,1213,4,21,2,1985,34,21021985,,,,,,,,,,
1796,3222883217111043407,,9.600646542544725e+16,Kevin,-9,Wells,334,-9,-7,7,8,2,3,12,11111111,-7,"1 Walker stravenue, Mitchellshire",EC68 2TJ,500,E00141271,784153731181,1,"Studio 47
Lloyd mill, North Lindsey",YO49 6PB,710,E00163948,561363473685,1,"Studio 42R
Grant gateway, New Melissaside",E6 6RB,170,643888144002,4,1,2,2,2050,2311,2,20,5,1965,54,20051965,,,,,,,,,,
1797,4903575821667843918,,9.600646542544725e+16,Joan,Danielle,Lee,834,-9,2,3,9,2,-9,9,00110001,-9,"Flat 6
Lucy neck, Tobyfort",M25 0SZ,882,E00142170,45616408664,-9,"6 Hall corners, North Nicola",TW90 0UA,312,E00152665,553375559825,1,"Flat 03Y
Martin knolls, West Paulfort",BR2 0TJ,324,401246446621,1,-7,-7,1,2320,8117,1,17,8,1968,51,17081968,,,,,,,,,,
1798,9362534776270503429,,9.600646542544725e+16,Max,-9,Wilson,388,-9,2,13,8,2,1,10,10100011,1,"Flat 79
Elliott shores, North Connor",BL5 3HG,116,E00119958,236042443936,3,"Studio 7
Beverley causeway, Sammouth",S5A 2FU,414,E00037307,412155115932,1,"Studio 1
Leigh junctions, Owenchester",W20 4PA,694,476358064365,4,1,2,3,7900,2316,1,20,8,1920,99,20081920,,,,,,,,,,
1799,7250260506210142395,,9.600646542544725e+16,Mandy,Derek,Brown,524,1,2,2,1,2,3,10,11010101,-7,"Flat 04
Bowen keys, Alisonton",M8 4PP,458,E00135654,884373589252,2,"5 Pugh squares, Paigemouth",B1G 4SB,484,E00153634,129046887186,-7,"Flat 2
Morgan inlet, East Terryhaven",TA9 5FT,470,709138505863,7,1,2,2,4930,1213,2,27,10,1966,53,27101966,,,,,,,,,,
