Household_ID,QID,Accommodation_Type,Resident_Count,Ownership_Type,From_Dummy,Any_Relationships,Census_Address,Census_Address_Postcode,Census_Address_UPRN,Census_Address_Output_Area,Census_Address_Country,Census_Address_Indicator,Resident_Count_Verify,Census_Address_Count,Census_Address_Count_Verify,Census_Address_Accommodation_Type,Census_Address_Ownership_Type
h23619556088122258,q8606825046437332,-7,1,-9,0,,-9,-9,-9,-9,-9,-9,1,-9,-9,-9,-9
h45845231907702555,q9241294404810671,-9,1,-9,0,,"Studio 0
Adrian neck
Parryborough",KW09 7RZ,684253607732,E00037349,251,134813069859,1,48,48,-9,-7
h17880947646227904,q9260286791249933,3,1,2,0,,-9,-9,-9,-9,-9,-9,1,-9,-9,-9,-9
h75178913693600986,q6956023774045630,7,2,2,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h96914593930848432,q3934140042103781,5,5,1,0,,-9,-9,-9,-9,-9,-9,5,-9,-9,-9,-9
h76776855714395367,q4071261184623379,-9,2,-9,0,,"24 Harris neck
Ianborough",E90 6SL,747715331625,E00163909,752,116703851828,2,58,58,1,5
h24090360577852112,q8347700398201328,1,1,4,0,,-9,-9,-9,-9,-9,-9,1,-9,-9,-9,-9
h33899462414473728,q2241660069487987,-9,2,-9,0,,"Flat 72o
Gail motorway
Hughesfort",S3S 1FJ,819231820241,E00164601,393,217078180956,2,56,56,1,2
h20596843215528823,q1513187973662152,6,4,1,0,,-9,-9,-9,-9,-9,-9,4,-9,-9,-9,-9
h45917418348724869,q8818806430394128,-9,5,-9,0,,"Studio 27b
Jones view
Birdtown",W4T 2TT,633422687044,E00164506,160,607363593441,5,36,36,2,-9
h87111691220302710,q7579280218746590,-3,2,1,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h95079650610929056,q2858642475813611,-9,1,3,0,,-9,-9,-9,-9,-9,-9,1,-9,-9,-9,-9
h27212893575924693,q5985824030257907,-9,2,1,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h56556692798511669,q7955828123226920,6,3,-9,0,,-9,-9,-9,-9,-9,-9,3,-9,-9,-9,-9
h76899553815308424,q7221880063667652,5,4,5,0,,-9,-9,-9,-9,-9,-9,4,-9,-9,-9,-9
h37974591328373922,q9125626790528587,6,2,-7,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h91991741869272236,q9902470267723520,-7,2,-7,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h29287673690470486,q5571322434297179,6,5,-7,0,,-9,-9,-9,-9,-9,-9,5,-9,-9,-9,-9
h59658244198639806,q1893341499477393,2,1,2,0,,-9,-9,-9,-9,-9,-9,1,-9,-9,-9,-9
h71904800980116111,q9878871592408566,-3,3,4,0,,-9,-9,-9,-9,-9,-9,3,-9,-9,-9,-9
h17639760049792027,q5712111763874553,-9,2,-7,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h76386162426069276,q3047952971283001,6,2,-7,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h98461221503641367,q5042023658174049,2,2,3,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h84887376119004645,q3207446610207558,-9,5,-7,0,,-9,-9,-9,-9,-9,-9,5,-9,-9,-9,-9
h47104417109936313,q8543948484597525,2,2,1,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h98878444364415793,q8137917091630411,2,1,2,0,,-9,-9,-9,-9,-9,-9,1,-9,-9,-9,-9
h25791031379013946,q2405066008583019,4,2,2,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h88032541714297336,q8182783150093648,3,4,-9,0,,-9,-9,-9,-9,-9,-9,4,-9,-9,-9,-9
h40085375201245916,q9741233433801666,3,2,4,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h41433225468091486,q7215506329320262,5,4,4,0,,-9,-9,-9,-9,-9,-9,4,-9,-9,-9,-9
h67872564643558459,q1784779945767165,5,2,4,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h17402343168571182,q4339201664310473,6,2,2,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h50820804618977358,q5672881156983789,-7,1,5,0,,-9,-9,-9,-9,-9,-9,1,-9,-9,-9,-9
h17128946508753316,q3563076069428864,-9,1,-9,0,,"30 Susan views
West Aaron",E4A 8FD,61622427039,E00135664,967,585590318291,1,58,58,6,5
h27730303811845635,q5370472225033285,-9,2,-9,0,,"68 Mitchell heights
Cookport",CO0V 6DZ,13259941752,E00037290,942,407724955684,2,2,2,7,5
h32724193177974345,q5121195350583117,-3,2,3,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h39206572185144767,q4194680695433193,2,2,-9,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h33375008146729331,q9681947025539551,5,3,4,0,,-9,-9,-9,-9,-9,-9,3,-9,-9,-9,-9
h55091090450831421,q7944222102633651,4,3,-9,0,,-9,-9,-9,-9,-9,-9,3,-9,-9,-9,-9
h49504534339017337,q5995914393647037,-7,2,3,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h11226156159019178,q3641575287257592,4,2,3,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h51319921683917520,q3079763655163491,5,1,-9,0,,-9,-9,-9,-9,-9,-9,1,-9,-9,-9,-9
h25108477301469916,q2012526842882846,7,3,5,0,,-9,-9,-9,-9,-9,-9,3,-9,-9,-9,-9
h68927932958014740,q6553015524719583,-3,2,2,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h71864741631554133,q3419775065796924,2,2,2,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h52085389174551462,q6121726279515456,-7,1,1,0,,-9,-9,-9,-9,-9,-9,1,-9,-9,-9,-9
h81370995124846935,q6529085789740269,1,1,5,0,,-9,-9,-9,-9,-9,-9,1,-9,-9,-9,-9
h27091376828141541,q6556571289376203,-3,2,4,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h21911796465295277,q5450334433211611,6,3,2,0,,-9,-9,-9,-9,-9,-9,3,-9,-9,-9,-9
h52335021212846970,q4555803903561475,-9,1,5,0,,-9,-9,-9,-9,-9,-9,1,-9,-9,-9,-9
h26562568923420225,q6247169167887583,5,2,2,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h19784944324316163,q8389818428753382,1,3,1,0,,-9,-9,-9,-9,-9,-9,3,-9,-9,-9,-9
h83579827355070300,q8407985322697373,-7,1,-7,0,,-9,-9,-9,-9,-9,-9,1,-9,-9,-9,-9
h87645548534731894,q9446180766921538,-3,1,1,0,,-9,-9,-9,-9,-9,-9,1,-9,-9,-9,-9
h71174765507538258,q2050092180272359,-7,2,5,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h19767002963277814,q3413902408803316,2,1,1,0,,-9,-9,-9,-9,-9,-9,1,-9,-9,-9,-9
h73779838038127312,q9203414187306541,-9,3,-9,0,,"Studio 37
Slater glen
Brownview",MK4R 2JS,46340906864,E00165549,809,690183550518,3,81,81,4,5
h70244616861615879,q5553192966090333,-7,5,-9,0,,-9,-9,-9,-9,-9,-9,5,-9,-9,-9,-9
h79658758296855574,q2638099430524744,6,1,3,0,,-9,-9,-9,-9,-9,-9,1,-9,-9,-9,-9
h12862246731767878,q9568902549465842,5,1,2,0,,-9,-9,-9,-9,-9,-9,1,-9,-9,-9,-9
h42518899833701603,q8356728691653372,-7,2,-9,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h49243757063116653,q5271556198791055,2,2,5,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h17537717827693569,q5567749520913232,-7,2,-9,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h89403055583165687,q1944686323388407,5,4,1,0,,-9,-9,-9,-9,-9,-9,4,-9,-9,-9,-9
h27685705595937972,q9794482204719527,7,2,-9,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h94838075964833851,q2616889303561182,5,2,3,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h68300444711524133,q8788035514940299,-7,2,2,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h39425188142937951,q5309531373678390,5,2,-9,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h74798125931127405,q2745031863902292,6,2,4,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h82100103188174943,q4787919705667050,7,2,1,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h94006717735893047,q4844467669590097,1,4,3,0,,-9,-9,-9,-9,-9,-9,4,-9,-9,-9,-9
h18714088247928545,q2964259711940101,5,4,-7,0,,-9,-9,-9,-9,-9,-9,4,-9,-9,-9,-9
h87538244792464782,q6327875810316028,-9,1,-9,0,,"Studio 10r
Ruth corner
East Saraview",B33 3JP,878971315640,E00135426,662,815021336698,1,43,43,5,3
h14615438352929958,q1159298870952373,-9,2,-9,0,,"40 Johnson prairie
North Adam",SW8 6HY,782278049567,E00135526,563,510536868256,2,19,19,5,-7
h77777925732548996,q8704081888030338,6,2,-9,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h75879188204344659,q8671364624090696,-3,2,1,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h87897281789732921,q2258078339873068,-3,3,4,0,,-9,-9,-9,-9,-9,-9,3,-9,-9,-9,-9
h85558779237251669,q2171009142764094,-9,2,-9,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h36560817380262380,q4623271753101791,4,2,1,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h47713100658757856,q3038252818124548,-9,2,-9,0,,"9 Warren bypass
Thomasmouth",W1H 7HT,780678797626,E00153390,308,999615285533,2,2,2,2,5
h38108743343420858,q4941278993586724,2,1,3,0,,-9,-9,-9,-9,-9,-9,1,-9,-9,-9,-9
h96647998790148109,q5156594909991012,-9,2,5,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h74526888694230525,q8789469311872673,4,3,-9,0,,-9,-9,-9,-9,-9,-9,3,-9,-9,-9,-9
h73954910090440037,q6242020589254234,6,2,1,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h15785002348581458,q9246081415750974,6,2,4,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h20029042773948933,q2211955062130865,-9,1,-9,0,,"Studio 60S
Davison port
Barrychester",GL3A 8YF,403360189823,E00169649,813,849743830505,1,49,49,7,5
h99119058768973981,q2290869428924609,1,2,3,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h30049934581868629,q7981106916521132,5,2,4,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h16943604723728697,q5284009263118941,-9,2,-9,0,,"85 Angela ramp
Akhtarport",HA4 7YF,316701385010,E00152567,951,301995575618,2,90,90,5,-7
h34268122457033157,q4810491830577781,-3,2,4,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h37462337227544126,q8174638630456854,1,1,4,0,,-9,-9,-9,-9,-9,-9,1,-9,-9,-9,-9
h97766341951234002,q3248003996952755,7,2,2,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h10608268465699923,q5119480324544306,-7,2,2,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h35254711657947177,q2054244538581503,5,2,2,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h17160537409954513,q2326144914586079,7,4,4,0,,-9,-9,-9,-9,-9,-9,4,-9,-9,-9,-9
h62626232947305984,q1489147445716473,3,2,5,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h78277976906296962,q1382916529988566,-3,3,4,0,,-9,-9,-9,-9,-9,-9,3,-9,-9,-9,-9
h47605057569752241,q3629680472181228,6,2,-7,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h49916281094293690,q1941959633268227,-9,2,-9,0,,"56 Rahman pike
North Lewis",M8F 8LW,246310923937,E00119841,964,376191195407,2,39,39,1,4
h91683641340216937,q8793462930592436,-3,2,5,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h56539912892739226,q7698165244324514,-7,2,3,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h99291276520168976,q1634638071441079,2,2,3,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h70895366313158080,q9724207777984192,1,2,1,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h85813751732912636,q7869567590169200,-3,4,2,0,,-9,-9,-9,-9,-9,-9,4,-9,-9,-9,-9
h16852240585010791,q2114246231567672,2,5,-7,0,,-9,-9,-9,-9,-9,-9,5,-9,-9,-9,-9
h99431268664452265,q2320167757104491,2,1,2,0,,-9,-9,-9,-9,-9,-9,1,-9,-9,-9,-9
h15768760300333927,q5900219898590774,-3,1,1,0,,-9,-9,-9,-9,-9,-9,1,-9,-9,-9,-9
h76129771792505428,q1583767551242776,-9,4,-9,0,,"Studio 72v
Jayne neck
Abdulville",CM8Y 7QD,332651631707,E00152568,723,392939528721,4,11,11,3,2
h15505656204651803,q8938849164628027,-9,5,4,0,,-9,-9,-9,-9,-9,-9,5,-9,-9,-9,-9
h86354766136135895,q3701642249161981,-9,2,-9,0,,"741 Allen way
New Rosiemouth",TN0M 7GA,866760806360,E00164495,355,710489164031,2,95,95,6,4
h79483949607390990,q3882319635753713,-3,2,1,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h30396883408347445,q2061752700796248,7,2,-9,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h80118018206425793,q8551433792762980,4,1,1,0,,-9,-9,-9,-9,-9,-9,1,-9,-9,-9,-9
h11303745679399218,q8748031019051560,4,2,4,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h77567728286397412,q5836813631143353,-9,2,-9,0,,"33 Barnes corner
Lake Clive",N5F 1RZ,736899981011,E00165381,888,515576246466,2,28,28,4,5
h38204458675090059,q8283003141011165,4,3,-7,0,,-9,-9,-9,-9,-9,-9,3,-9,-9,-9,-9
h95386196123007908,q7965485850975595,5,1,4,0,,-9,-9,-9,-9,-9,-9,1,-9,-9,-9,-9
h56978941224687444,q9831918468838052,6,1,3,0,,-9,-9,-9,-9,-9,-9,1,-9,-9,-9,-9
h69319071890401133,q5929253558535493,4,1,3,0,,-9,-9,-9,-9,-9,-9,1,-9,-9,-9,-9
h59500735203221795,q4701010152021815,-7,2,5,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h38442970504387357,q7788292762141525,1,2,4,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h51414237335370583,q4248164315101363,7,2,-7,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h96725103752605046,q2636969193421030,2,1,2,0,,-9,-9,-9,-9,-9,-9,1,-9,-9,-9,-9
h95041911629060773,q2820292655248067,-3,3,2,0,,-9,-9,-9,-9,-9,-9,3,-9,-9,-9,-9
h70108873309086222,q8042278198229052,-9,1,1,0,,-9,-9,-9,-9,-9,-9,1,-9,-9,-9,-9
h23074233623315366,q2567667748690723,7,3,2,0,,-9,-9,-9,-9,-9,-9,3,-9,-9,-9,-9
h65121345440064806,q1785314575282641,1,1,1,0,,-9,-9,-9,-9,-9,-9,1,-9,-9,-9,-9
h52240573216507637,q4505018751622816,-7,1,-7,0,,-9,-9,-9,-9,-9,-9,1,-9,-9,-9,-9
h57588374631927978,q7929341137369769,3,3,5,0,,-9,-9,-9,-9,-9,-9,3,-9,-9,-9,-9
h17390274065611725,q1217029725530208,-9,4,5,0,,-9,-9,-9,-9,-9,-9,4,-9,-9,-9,-9
h75199931074967946,q1693527845856636,1,4,5,0,,-9,-9,-9,-9,-9,-9,4,-9,-9,-9,-9
h14736915415102747,q3588804781938951,6,4,-7,0,,-9,-9,-9,-9,-9,-9,4,-9,-9,-9,-9
h14310806821887261,q5933766921355381,-3,2,5,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h36789988278270131,q7680557105436675,3,3,3,0,,-9,-9,-9,-9,-9,-9,3,-9,-9,-9,-9
h51520039360352333,q7116627292255042,1,2,5,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h24475203875251875,q1058441815494639,3,4,3,0,,-9,-9,-9,-9,-9,-9,4,-9,-9,-9,-9
h13866597217172085,q5576958574353881,-9,2,-9,0,,"3 Johnson road
New Ian",SY8 8NB,8104717519,E00120164,198,434926897119,2,63,63,-9,-9
h94572346305164787,q7917731676202914,1,1,2,0,,-9,-9,-9,-9,-9,-9,1,-9,-9,-9,-9
h35742316776123648,q8119795353350932,-9,2,-9,0,,"532 Martyn ramp
South Jillport",KT7W 3DH,174752000233,E00164597,247,489863276073,2,24,24,7,4
h98091285173477896,q9179597627014093,2,1,1,0,,-9,-9,-9,-9,-9,-9,1,-9,-9,-9,-9
h13846248180649956,q2312512375268119,6,3,4,0,,-9,-9,-9,-9,-9,-9,3,-9,-9,-9,-9
h51423956170422222,q7495133860534051,4,2,2,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h37152706951822306,q1118795661370230,-7,1,5,0,,-9,-9,-9,-9,-9,-9,1,-9,-9,-9,-9
h22510613328234947,q3711376167202605,-9,2,-9,0,,"8 James mountains
Smithfurt",S4 5HX,14374308612,E00120164,295,308580764903,2,82,82,5,4
h64296774876895856,q5955793002658676,-3,5,2,0,,-9,-9,-9,-9,-9,-9,5,-9,-9,-9,-9
h74797516634168491,q1533107203697638,-9,2,-9,0,,"Flat 81N
George park
Port Iain",L8 7LS,174976307263,E00142018,247,244910979694,2,4,4,5,5
h46858500506599979,q2499738008360846,3,1,5,0,,-9,-9,-9,-9,-9,-9,1,-9,-9,-9,-9
h73440612820747692,q1095606884638202,2,2,2,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h35147206694153326,q5727345983047634,2,1,5,0,,-9,-9,-9,-9,-9,-9,1,-9,-9,-9,-9
h22370253285767661,q9767010357562992,5,4,3,0,,-9,-9,-9,-9,-9,-9,4,-9,-9,-9,-9
h17518386461386300,q4845357686075655,6,2,2,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h79179994959242738,q9675439356668821,-9,2,-9,0,,"1 Davidson mall
West Kennethview",L31 6QE,529065236220,E00165526,927,641937066026,2,39,39,4,5
h11696076123545352,q3382591539457555,5,1,-7,0,,-9,-9,-9,-9,-9,-9,1,-9,-9,-9,-9
h97091332733490664,q5974429438566753,4,1,3,0,,-9,-9,-9,-9,-9,-9,1,-9,-9,-9,-9
h77998258138261306,q9969251744107603,6,2,1,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h63889801436171702,q2186615106526118,-9,1,-9,0,,"6 Simmons light
Greenville",B9 4GB,385377814297,E00153425,980,207095880448,1,9,9,4,2
h17054330750834901,q6124249947308875,6,2,1,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h25284194368386870,q9432448234803358,5,2,4,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h55150051399104721,q8796704582140630,1,1,-9,0,,-9,-9,-9,-9,-9,-9,1,-9,-9,-9,-9
h84998998481716592,q4398241137485177,-9,2,2,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h67530699737961554,q5274301642080991,6,2,5,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h81332424195996391,q3738551193304080,-9,2,-9,0,,"77 Walker islands
East Damian",PH2 5XT,869798819967,E00169954,224,261288979396,2,57,57,-7,-9
h17363722539015254,q4924914668810756,2,5,4,0,,-9,-9,-9,-9,-9,-9,5,-9,-9,-9,-9
h89778556130317787,q9758474773460033,-9,2,-9,0,,"Studio 0
Chloe vista
North Benjamin",W1 5BS,535837692866,E00120085,831,381444157327,2,18,18,1,-7
h99804326983981843,q7573780669430696,-7,2,1,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h72879569222723337,q2008503578188624,3,5,5,0,,-9,-9,-9,-9,-9,-9,5,-9,-9,-9,-9
h26329707142683689,q8113681138788563,4,5,-9,0,,-9,-9,-9,-9,-9,-9,5,-9,-9,-9,-9
h48385982513126164,q5601197490593340,-9,4,2,0,,-9,-9,-9,-9,-9,-9,4,-9,-9,-9,-9
h67048888811826749,q7725631887969757,-9,1,-7,0,,-9,-9,-9,-9,-9,-9,1,-9,-9,-9,-9
h72396303838352910,q8860827164936210,2,1,-7,0,,-9,-9,-9,-9,-9,-9,1,-9,-9,-9,-9
h10791441087702870,q7921950987906908,-9,1,-9,0,,"6 Gavin inlet
Chambersside",OL9P 9WY,263977855624,E00153527,462,960956547705,1,2,2,3,-9
h77818650883670669,q4261662863937385,7,2,-9,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h54365629012201422,q8832224885842213,6,2,2,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h45762051980254782,q6930265946543491,-9,4,-9,0,,"Flat 69c
Robert mountain
East Philipbury",BA1 5RW,799991736056,E00037248,815,914958957265,4,79,79,-9,4
h92399412028052408,q7480193449022364,2,4,2,0,,-9,-9,-9,-9,-9,-9,4,-9,-9,-9,-9
h22845426708182087,q4143366177586784,-9,1,-9,0,,"Flat 1
Simon summit
Adrianburgh",DG6B 7LL,367656034258,E00037191,615,217968958423,1,50,50,4,1
h40124743410228914,q4397965605505868,7,2,1,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h41899538716218930,q2269852289507567,-3,2,4,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h41802615986302290,q2495016433213819,-9,2,5,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h99923253522339649,q7136316535816164,6,1,4,0,,-9,-9,-9,-9,-9,-9,1,-9,-9,-9,-9
h36990410046235675,q4329194379771735,5,1,2,0,,-9,-9,-9,-9,-9,-9,1,-9,-9,-9,-9
h22518823020451417,q8045547626118731,7,4,4,0,,-9,-9,-9,-9,-9,-9,4,-9,-9,-9,-9
h99134306087463861,q2656983392733327,2,2,2,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h33103929303542443,q1121300468588315,5,1,-7,0,,-9,-9,-9,-9,-9,-9,1,-9,-9,-9,-9
h15743837852943515,q5654363568659792,-7,2,-7,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h64152546183106177,q6782100146418255,-3,2,1,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h96343819376089895,q8998626027727081,-3,3,2,0,,-9,-9,-9,-9,-9,-9,3,-9,-9,-9,-9
h27635527590154530,q5914586970360898,7,2,-9,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h35249029657900060,q3091015472014112,3,2,1,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h60664046746294232,q2876728655355633,5,1,-9,0,,-9,-9,-9,-9,-9,-9,1,-9,-9,-9,-9
h76351313476841897,q3304472323053923,-3,1,1,0,,-9,-9,-9,-9,-9,-9,1,-9,-9,-9,-9
h79003739927259359,q8868880395571093,-9,1,-9,0,,"655 Chelsea ville
East Elliot",BS7R 8AB,304563130886,E00163912,141,763163161309,1,34,34,2,-9
h44485391737857706,q9635296059805959,-9,2,-9,0,,"885 Hart mountains
Lake Lynne",S2 8XS,140458313756,E00119950,439,72990087139,2,18,18,7,1
h10071269220300964,q4488544060984552,7,2,5,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h50512659637988818,q1790847044850682,-3,2,2,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h94936909160027267,q7412832273979837,6,1,-9,0,,-9,-9,-9,-9,-9,-9,1,-9,-9,-9,-9
h90597611433735535,q2185466094034453,-3,4,1,0,,-9,-9,-9,-9,-9,-9,4,-9,-9,-9,-9
h92469234790329198,q1786562615316321,5,2,3,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h12118378171781266,q2157158602866423,2,1,-9,0,,-9,-9,-9,-9,-9,-9,1,-9,-9,-9,-9
h68748502999439609,q1661094442341119,-9,4,-9,0,,"Flat 13t
Julia squares
Normanview",N3C 5NG,848027139586,E00119985,656,950057524775,4,62,62,1,-9
h45978413989703141,q5416257302056895,3,2,1,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h93595583317392238,q1371380999350899,2,2,5,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h21882886580415963,q9060344864288353,6,3,5,0,,-9,-9,-9,-9,-9,-9,3,-9,-9,-9,-9
h46776137603799696,q1000136222474199,2,1,4,0,,-9,-9,-9,-9,-9,-9,1,-9,-9,-9,-9
h30464404129639607,q6963609835716698,6,2,-7,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h48731045114069142,q5603222836118428,2,2,-9,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h87560393138496982,q3899796375376737,-7,1,-7,0,,-9,-9,-9,-9,-9,-9,1,-9,-9,-9,-9
h90879002989041355,q4638391853696553,7,2,3,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h81389485834635550,q3107622001580985,-7,2,-7,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h24263732572982605,q9172328982183584,1,4,1,0,,-9,-9,-9,-9,-9,-9,4,-9,-9,-9,-9
h66649702544559154,q2502445238965451,7,2,4,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h31413905993689689,q3818775837520231,-3,4,1,0,,-9,-9,-9,-9,-9,-9,4,-9,-9,-9,-9
h41487495205090642,q8433199479266324,3,4,5,0,,-9,-9,-9,-9,-9,-9,4,-9,-9,-9,-9
h73525393256025282,q6195312793076461,6,2,-7,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h88657313098700850,q7565832437159630,-3,2,3,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h34242612859611661,q6021891185382799,-9,2,3,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h15153658329568155,q7989058019997980,-3,1,2,0,,-9,-9,-9,-9,-9,-9,1,-9,-9,-9,-9
h28428857149549539,q7345726638017126,7,2,4,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h60517142555205295,q2580217616347195,5,2,4,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h43285276241328144,q7198445384910277,3,1,3,0,,-9,-9,-9,-9,-9,-9,1,-9,-9,-9,-9
h44588410343339736,q6663635710550567,-9,2,5,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h44609365448540599,q6503745194683747,-3,1,2,0,,-9,-9,-9,-9,-9,-9,1,-9,-9,-9,-9
h18531907528030910,q6415394235644008,-7,3,3,0,,-9,-9,-9,-9,-9,-9,3,-9,-9,-9,-9
h48866178984365371,q3017523116671645,5,2,-7,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h13162165817843193,q3477540245344471,-3,2,1,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h74656118012602076,q9848727004396864,1,2,2,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h94325246483376429,q9207332105488888,6,2,3,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h15317867810948924,q1607745729415740,7,2,-9,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
